Row ID,City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
3339,Costa Mesa,41,Nicole Brennan,Home Office,0,1,12/07/2012,23877,Not Specified,35,0.41,Technology,Small Pack,TDK 4.7GB DVD-R,Computer Peripherals,128.03,West,381.36,14/07/2012,Express Air,1.99,California,10.01,92627
3690,Lansing,41,Ralph Kennedy,Corporate,0.01,1,12/07/2012,26372,Low,1,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,-74.64,Central,31.96,16/07/2012,Regular Air,1.99,Michigan,29.89,48911
2661,Smyrna,41,Cynthia Arntzen,Small Business,0.04,1,12/07/2012,19232,Low,43,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-107.59,South,265.38,17/07/2012,Regular Air,5.22,Tennessee,6.24,37167
2663,Spring Hill,41,Cynthia Arntzen,Small Business,0.09,1,12/07/2012,19232,Low,28,0.59,Furniture,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,1150.33,South,7157.16,19/07/2012,Delivery Truck,41.91,Tennessee,260.98,37174
8038,Henderson,41,Carl Weiss,Consumer,0.06,1,13/07/2012,57412,Low,34,0.6,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,-122.133,West,223.499,13/07/2012,Regular Air,5.03,Nevada,7.99,89015
4857,Troutdale,41,Valerie Takahito,Consumer,0.08,1,13/07/2012,34565,Medium,47,0.57,Technology,Small Box,i1000plus,Telephones and Communication,1316.79,West,4815.862,14/07/2012,Regular Air,4.2,Oregon,125.99,97060
5877,Vernon Hills,41,Bryan Mills,Small Business,0.03,1,13/07/2012,41696,Not Specified,45,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,-2088.68,Central,237.28,15/07/2012,Express Air,49,Illinois,4.48,60061
3325,Pomona,41,Carlos Meador,Corporate,0.06,1,13/07/2012,23778,Low,13,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,-566,West,105.94,17/07/2012,Regular Air,49,California,4.48,91767
6747,Oakville,41,Robert Waldorf,Home Office,0.04,1,14/07/2012,48034,Not Specified,12,0.61,Furniture,Jumbo Box,Chromcraft Rectangular Conference Tables,Tables,243.16,Central,2340.504,14/07/2012,Delivery Truck,59.24,MO,236.97,63129
6746,Oakville,41,Robert Waldorf,Home Office,0.1,1,14/07/2012,48034,Not Specified,47,0.59,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,31.59,Central,945.86,15/07/2012,Regular Air,5.53,MO,22.01,63129
467,West Hollywood,41,Bradley Drucker,Small Business,0.07,1,14/07/2012,3175,Low,23,0.59,Office Supplies,Small Box,Economy Rollaway Files,Storage & Organization,521.69,West,3553.62,16/07/2012,Regular Air,19.99,California,165.2,90069
5811,Lacey,41,Stephanie Phelps,Consumer,0.03,1,14/07/2012,41189,Low,30,0.36,Office Supplies,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,66.28,West,189.04,19/07/2012,Regular Air,1.34,Washington,6.45,98503
1860,Madison Heights,41,Rob Dowd,Corporate,0.09,1,15/07/2012,13380,Critical,24,0.56,Office Supplies,Wrap Bag,Newell 346,Pens & Art Supplies,4.85,Central,66.12,15/07/2012,Regular Air,0.7,Michigan,2.88,48071
4528,Gary,41,Erica Bern,Corporate,0.08,1,15/07/2012,32199,High,40,0.38,Office Supplies,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,-99.7625,Central,196.5,16/07/2012,Regular Air,4.97,Indiana,4.91,46404
4529,Gary,41,Erica Bern,Corporate,0.01,1,15/07/2012,32199,High,1,0.37,Technology,Large Box,Canon imageCLASS 2200 Advanced Copier,Copiers and Fax,-3061.82,Central,3672.89,16/07/2012,Regular Air,24.49,Indiana,3499.99,46404
4355,Carson City,41,Bobby Odegard,Corporate,0.02,1,15/07/2012,31043,High,49,0.42,Technology,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",Computer Peripherals,299.33,West,772.42,16/07/2012,Regular Air,1.99,Nevada,15.28,89701
4356,Carson City,41,Bobby Odegard,Corporate,0,1,15/07/2012,31043,High,3,0.37,Technology,Small Pack,Accessory20,Telephones and Communication,-302.225,West,221.4675,16/07/2012,Regular Air,3.3,Nevada,85.99,89701
4530,Granger,41,Erica Bern,Corporate,0.03,1,15/07/2012,32199,High,8,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,-0.01,Central,46.97,17/07/2012,Regular Air,1.2,Indiana,5.84,46530
6562,Winter Springs,41,Nora Pelletier,Corporate,0.1,1,16/07/2012,46656,High,27,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-29.9115,South,636.7,17/07/2012,Regular Air,12.98,Florida,24.92,32708
1848,Lombard,41,Skye Norling,Home Office,0.04,1,16/07/2012,13313,Not Specified,47,0.52,Office Supplies,Medium Box,Holmes 99% HEPA Air Purifier,Appliances,-209.61,Central,1020.61,17/07/2012,Regular Air,13.99,Illinois,21.66,60148
1849,Mandan,41,Skye Norling,Home Office,0.02,1,16/07/2012,13313,Not Specified,18,0.73,Furniture,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Office Furnishings,-159.86,Central,243.51,18/07/2012,Regular Air,14.37,North Dakota,12.99,58554
1850,Mandan,41,Skye Norling,Home Office,0.05,1,16/07/2012,13313,Not Specified,22,0.38,Office Supplies,Small Box,Xerox 1906,Paper,223.44,Central,755.6,18/07/2012,Regular Air,7.5,North Dakota,35.44,58554
7625,Wichita,41,Barbara Fisher,Small Business,0.08,1,16/07/2012,54560,Critical,45,0.58,Technology,Small Box,MicroTAC 650,Telephones and Communication,496.89,Central,2404.599,18/07/2012,Express Air,4.99,Kansas,65.99,67212
783,Bartlesville,41,Anna Gayman,Corporate,0.03,1,16/07/2012,5572,High,37,0.69,Technology,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Computer Peripherals,-133.7,Central,288.55,18/07/2012,Regular Air,5.53,Oklahoma,7.37,74006
1851,Mandan,41,Skye Norling,Home Office,0.02,1,16/07/2012,13313,Not Specified,45,0.6,Office Supplies,Small Pack,"Acme® 8"" Straight Scissors","Scissors, Rulers and Trimmers",75.01,Central,592.73,19/07/2012,Regular Air,3.14,North Dakota,12.98,58554
7624,Wichita,41,Barbara Fisher,Small Business,0.09,1,16/07/2012,54560,Critical,22,0.4,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,167.58,Central,604.38,19/07/2012,Regular Air,1.99,Kansas,28.48,67212
4508,Phenix City,41,Patrick Jones,Home Office,0.07,1,17/07/2012,32070,Medium,50,0.41,Furniture,Small Box,Regeneration Desk Collection,Office Furnishings,-185.34,South,86.7,17/07/2012,Regular Air,4.86,Alabama,1.76,36869
3199,Palm Coast,41,Irene Maddox,Consumer,0.07,1,17/07/2012,22919,Critical,21,0.36,Office Supplies,Small Box,Avery 508,Labels,41.33,South,98.77,18/07/2012,Regular Air,0.5,Florida,4.91,32137
2494,Mesa,41,Bruce Degenhardt,Home Office,0,1,17/07/2012,18147,Not Specified,42,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-15.5595,West,82.03,18/07/2012,Regular Air,1.49,Arizona,1.88,85204
2495,Mesa,41,Bruce Degenhardt,Home Office,0.06,1,17/07/2012,18147,Not Specified,50,0.36,Office Supplies,Small Box,Xerox 1978,Paper,-108.19,West,290.91,18/07/2012,Regular Air,5.67,Arizona,5.78,85204
7761,Shaker Heights,41,John Castell,Small Business,0.05,1,17/07/2012,55553,Medium,32,0.38,Office Supplies,Small Box,Staples Standard Envelopes,Envelopes,52.61,East,177.52,18/07/2012,Regular Air,1.39,Ohio,5.68,44118
5499,High Point,41,Liz Carlisle,Corporate,0.09,1,17/07/2012,38982,Not Specified,43,0.4,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,425.07,South,1114.42,18/07/2012,Regular Air,1.99,North Carolina,28.48,27260
623,Moore,41,Pauline Chand,Corporate,0.02,1,17/07/2012,4321,Medium,47,0.39,Office Supplies,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels,-54.63,Central,1505.57,19/07/2012,Express Air,19.99,Oklahoma,30.53,73160
1638,Oro Valley,41,Cindy Chapman,Consumer,0.03,1,17/07/2012,11843,Medium,42,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,190.14,West,4993.42,19/07/2012,Delivery Truck,56.14,Arizona,119.99,85737
1639,Peoria,41,Cindy Chapman,Consumer,0.05,1,17/07/2012,11843,Medium,9,0.49,Technology,Small Pack,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Computer Peripherals,67.6,West,1059.3,19/07/2012,Regular Air,1.99,Arizona,115.79,85345
3401,Troy,41,Anne Pryor,Home Office,0.05,1,17/07/2012,24228,Low,31,0.82,Office Supplies,Wrap Bag,"Super Bands, 12/Pack",Rubber Bands,-66.62,East,60.64,21/07/2012,Regular Air,2.58,New York,1.86,12180
7806,Roswell,41,Cari MacIntyre,Corporate,0.02,1,20/07/2012,55846,Not Specified,30,0.39,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-66.378,West,221.05,20/07/2012,Regular Air,6.05,New Mexico,7.1,88201
7808,Bossier City,41,Neil French,Consumer,0.04,1,20/07/2012,55847,Not Specified,45,0.37,Office Supplies,Small Box,Avery 481,Labels,34.72,South,136.71,21/07/2012,Regular Air,0.99,Louisiana,3.08,71111
758,Seatac,41,Brendan Sweed,Consumer,0.04,1,20/07/2012,5441,Not Specified,16,0.58,Office Supplies,Small Box,Advantus Rolling Storage Box,Storage & Organization,6.11,West,278.92,21/07/2012,Regular Air,4.96,Washington,17.15,98158
3517,Farragut,41,Brosina Hoffman,Consumer,0.03,1,20/07/2012,25060,Not Specified,6,0.35,Office Supplies,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,2070.617,South,7767.02,22/07/2012,Regular Air,19.99,Tennessee,1270.99,37922
757,Seatac,41,Brendan Sweed,Consumer,0.02,1,20/07/2012,5441,Not Specified,34,0.37,Office Supplies,Small Box,Xerox 21,Paper,-92.05,West,226.83,22/07/2012,Regular Air,6.6,Washington,6.48,98158
3518,Farragut,41,Brosina Hoffman,Consumer,0.07,1,20/07/2012,25060,Not Specified,1,0.55,Technology,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,Office Machines,-4654.7349,South,1893.93,22/07/2012,Delivery Truck,14.7,Tennessee,2036.48,37922
5278,Grants Pass,41,Adam Shillingsburg,Corporate,0.09,1,20/07/2012,37542,Medium,26,0.59,Technology,Small Box,StarTAC 3000,Telephones and Communication,209.997,West,2546.5235,22/07/2012,Express Air,7.69,Oregon,125.99,97526
7807,Bossier City,41,Neil French,Consumer,0.05,1,20/07/2012,55847,Not Specified,21,0.4,Office Supplies,Small Box,GBC Standard Plastic Binding Systems' Combs,Binders and Binder Accessories,-51.428,South,133.15,23/07/2012,Regular Air,5.36,Louisiana,6.28,71111
4686,Greer,41,Kelly Andreada,Home Office,0.1,1,21/07/2012,33350,Not Specified,1,0.36,Office Supplies,Small Box,Ibico EPK-21 Electric Binding System,Binders and Binder Accessories,-924.991,South,1786.04,21/07/2012,Regular Air,19.99,South Carolina,1889.99,29651
5822,Pottstown,41,John Castell,Consumer,0.01,1,21/07/2012,41316,Not Specified,8,0.39,Office Supplies,Small Box,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders and Binder Accessories,21.0035,East,121.74,22/07/2012,Regular Air,2.99,Pennsylvania,14.28,19464
940,Superior,41,Todd Boyes,Small Business,0.01,1,21/07/2012,6823,Not Specified,50,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,490.28,Central,1262.72,22/07/2012,Regular Air,2.99,Wisconsin,24.95,54880
5966,Woodstock,41,Julia Dunbar,Consumer,0.04,1,21/07/2012,42310,Critical,20,0.56,Technology,Small Box,TimeportP7382,Telephones and Communication,394.353,South,3361.7585,22/07/2012,Regular Air,8.99,Georgia,205.99,30188
6080,Battle Creek,41,Giulietta Weimer,Home Office,0.04,1,21/07/2012,43079,Medium,40,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,-20.79,Central,1184.03,22/07/2012,Regular Air,4,Michigan,30.73,49017
6872,Kent,41,John Lucas,Small Business,0.1,1,21/07/2012,48961,Not Specified,25,0.57,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,-76.9,East,358.78,23/07/2012,Express Air,7.69,Ohio,14.98,44240
6180,Woburn,41,Carlos Meador,Corporate,0.04,1,21/07/2012,43813,Not Specified,23,0.59,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,-266.22,East,384.21,23/07/2012,Regular Air,17.78,MA,15.51,1801
6871,Kent,41,John Lucas,Small Business,0.09,1,21/07/2012,48961,Not Specified,24,0.39,Office Supplies,Small Box,Xerox 1982,Paper,-143.66,East,520.68,23/07/2012,Regular Air,16.87,Ohio,22.84,44240
941,Waukesha,41,Todd Boyes,Small Business,0,1,21/07/2012,6823,Not Specified,31,0.64,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Computer Peripherals,-135.46,Central,524.19,23/07/2012,Regular Air,8.99,Wisconsin,15.98,53186
5823,Pottstown,41,John Castell,Consumer,0,1,21/07/2012,41316,Not Specified,4,0.59,Technology,Small Box,3285,Telephones and Communication,-787.699,East,700.366,24/07/2012,Regular Air,5.99,Pennsylvania,205.99,19464
7137,North Royalton,41,Sally Hughsby,Consumer,0.02,1,21/07/2012,50917,Low,33,0.44,Technology,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,498.15,East,1422.31,25/07/2012,Regular Air,1.99,Ohio,43.98,44133
7126,Hurst,41,Nancy Lomonaco,Home Office,0.04,1,21/07/2012,50823,Low,12,0.4,Technology,Small Box,Logitech Cordless Elite Duo,Computer Peripherals,269.94,Central,1244.72,26/07/2012,Regular Air,7.18,Texas,100.98,76053
7920,Dunedin,41,Joseph Airdo,Consumer,0,1,22/07/2012,56612,High,38,0.58,Technology,Small Box,8890,Telephones and Communication,1219.338,South,4008.7275,22/07/2012,Regular Air,5.92,Florida,115.99,34698
2283,Burbank,41,Don Jones,Corporate,0.09,1,22/07/2012,16451,Not Specified,9,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,58.225,Central,252.79,23/07/2012,Regular Air,2.99,Illinois,30.56,60459
1817,Huntsville,41,Nancy Lomonaco,Home Office,0.09,1,22/07/2012,13030,Medium,32,0.37,Office Supplies,Small Box,Avery Binder Labels,Binders and Binder Accessories,-154.307,Central,136.2,24/07/2012,Express Air,7.01,Texas,3.89,77340
5316,College Park,41,Matt Collister,Home Office,0.06,1,22/07/2012,37825,Low,44,0.58,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,-43.52,South,505.01,24/07/2012,Regular Air,4.98,Georgia,11.97,30337
5317,College Park,41,Matt Collister,Home Office,0.06,1,22/07/2012,37825,Low,41,0.38,Office Supplies,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper,98.44,South,286.75,29/07/2012,Regular Air,1.6,Georgia,6.98,30337
1971,Fords,41,Paul Lucas,Corporate,0.02,1,24/07/2012,14112,Low,1,0.58,Office Supplies,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,Appliances,-25.76,East,68.45,24/07/2012,Express Air,13.66,New Jersey,50.98,8863
1251,Thousand Oaks,41,Jeremy Pistek,Corporate,0,1,24/07/2012,9092,Not Specified,33,0.82,Office Supplies,Large Box,Tennsco Regal Shelving Units,Storage & Organization,-457.73,West,3644.24,25/07/2012,Express Air,35,California,101.41,91360
4180,Fairfield,41,Astrea Jones,Corporate,0.09,1,24/07/2012,29667,Not Specified,14,0.36,Office Supplies,Small Box,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,-51.75,East,215.31,25/07/2012,Regular Air,10.91,Connecticut,15.28,6824
4903,West Seneca,41,Carol Triggs,Home Office,0.03,1,24/07/2012,34882,Critical,43,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-15.0995,East,84.61,25/07/2012,Regular Air,1.49,New York,1.88,14224
1252,Thousand Oaks,41,Jeremy Pistek,Corporate,0.1,1,24/07/2012,9092,Not Specified,8,0.56,Technology,Small Box,T60,Telephones and Communication,-268.664,West,599.2075,25/07/2012,Regular Air,4.9,California,95.99,91360
4798,Harrisburg,41,Jim Sink,Corporate,0.05,1,24/07/2012,34087,Low,31,0.57,Technology,Small Box,636,Telephones and Communication,745.479,East,3077.731,28/07/2012,Regular Air,5.26,Pennsylvania,115.99,17112
3085,Leawood,41,Stewart Carmichael,Corporate,0.07,1,24/07/2012,22119,Low,20,0.57,Office Supplies,Small Box,"Eureka Hand Vacuum, Bagless",Appliances,-122.77,Central,939.39,29/07/2012,Regular Air,19.99,Kansas,49.43,66209
2324,Fort Collins,41,Andrew Allen,Corporate,0.03,1,25/07/2012,16768,High,9,0.59,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,-18.64,West,101.47,26/07/2012,Regular Air,4.5,Colorado,10.89,80525
6802,West Bend,41,Victoria Wilson,Home Office,0.04,1,26/07/2012,48453,Medium,50,0.41,Furniture,Small Box,Staples Plastic Wall Frames,Office Furnishings,-7.73,Central,387.03,26/07/2012,Regular Air,4.95,Wisconsin,7.96,53095
1488,Mason City,41,Rob Haberlin,Corporate,0.07,1,26/07/2012,10692,Low,8,0.58,Technology,Small Box,A1228,Telephones and Communication,-457.16,Central,1313.811,26/07/2012,Regular Air,8.99,Iowa,195.99,50401
3498,Pontiac,41,Shahid Shariari,Consumer,0.01,1,26/07/2012,24933,Low,32,0.78,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,-1142.2,Central,3416.38,28/07/2012,Delivery Truck,57.38,Michigan,100.98,48342
6332,Wilkes Barre,41,Max Jones,Home Office,0.01,1,26/07/2012,44867,High,40,0.6,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,7360.43,East,21425.91,28/07/2012,Delivery Truck,26,Pennsylvania,500.98,18705
3499,Pontiac,41,Shahid Shariari,Consumer,0.01,1,26/07/2012,24933,Low,14,0.36,Office Supplies,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,39.64,Central,142.81,28/07/2012,Regular Air,2.27,Michigan,10.14,48342
1486,Mason City,41,Rob Haberlin,Corporate,0.04,1,26/07/2012,10692,Low,26,0.59,Office Supplies,Small Pack,Barrel Sharpener,Pens & Art Supplies,-69.91,Central,100.41,28/07/2012,Regular Air,4.17,Iowa,3.57,50401
8099,Farmers Branch,41,Edward Becker,Home Office,0.02,1,26/07/2012,57794,Low,16,0.36,Office Supplies,Small Box,Xerox 1897,Paper,-46.92,Central,88.84,28/07/2012,Regular Air,6.07,Texas,4.98,75234
142,Joplin,41,Meg O'Connel,Corporate,0.09,1,26/07/2012,902,Not Specified,10,0.55,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,359.83,Central,1925.83,29/07/2012,Regular Air,0.99,MO,207.48,64804
4733,Fort Lee,41,Troy Staebel,Small Business,0.05,1,26/07/2012,33699,Low,13,0.74,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-722.23,East,1619.51,30/07/2012,Delivery Truck,70.2,New Jersey,122.99,7024
1487,Mason City,41,Rob Haberlin,Corporate,0.05,1,26/07/2012,10692,Low,48,0.59,Technology,Small Box,2160i,Telephones and Communication,2369.844,Central,8101.9875,30/07/2012,Regular Air,4.2,Iowa,200.99,50401
4734,Winchester,41,Troy Staebel,Small Business,0.06,1,26/07/2012,33699,Low,31,0.36,Office Supplies,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,70.39,East,196.81,31/07/2012,Regular Air,1.34,MA,6.45,1890
4732,Agawam,41,Troy Staebel,Small Business,0.07,1,26/07/2012,33699,Low,18,0.81,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,-114.2,East,290.07,02/08/2012,Regular Air,7.04,MA,16.74,1001
1311,Altoona,41,Darrin Martin,Small Business,0.02,1,27/07/2012,9606,Not Specified,39,0.38,Office Supplies,Small Box,Round Specialty Laser Printer Labels,Labels,263.4,East,493.26,27/07/2012,Regular Air,0.49,Pennsylvania,12.53,16602
6319,Alton,41,Allen Rosenblatt,Small Business,0.02,1,27/07/2012,44708,Not Specified,15,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-37.39,Central,30.68,28/07/2012,Regular Air,4.08,Illinois,1.74,62002
2637,Oswego,41,Brendan Dodson,Corporate,0.03,1,27/07/2012,19078,Critical,21,0.58,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,-18.19,Central,256.12,28/07/2012,Regular Air,4.98,Illinois,11.97,60543
1312,Altoona,41,Darrin Martin,Small Business,0.07,1,27/07/2012,9606,Not Specified,37,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,37.31,East,192.15,29/07/2012,Express Air,2.04,Pennsylvania,5.18,16602
2980,Worcester,41,Mark Packer,Small Business,0.08,1,27/07/2012,21538,Medium,31,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,-1.18,East,87.32,29/07/2012,Regular Air,0.96,MA,2.94,1610
499,Coconut Creek,41,Gary McGarr,Home Office,0.1,1,27/07/2012,3459,Not Specified,24,0.57,Technology,Small Box,LX 677,Telephones and Communication,218.871,South,2152.404,29/07/2012,Express Air,8.99,Florida,110.99,33063
7440,Paducah,41,Max Ludwig,Corporate,0.1,1,27/07/2012,53029,Low,39,0.39,Office Supplies,Small Box,Avery 48,Labels,95.42,South,223.34,01/08/2012,Regular Air,0.5,Kentucky,6.3,42003
3459,Sanford,41,Tony Molinari,Corporate,0,1,28/07/2012,24644,Critical,46,0.74,Furniture,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-1764.29,East,5897.47,29/07/2012,Delivery Truck,70.2,Maine,122.99,4073
